bioguideId,session,billid,policy_area,billtype,billoutcome,last_name,first_name,party,state_name,state,chamber,state_name_2,total_session,total_state,proportion
B000575,114,2234,Armed Forces and National Security,S,Became Law,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,2263,Armed Forces and National Security,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,2306,Environmental Protection,S,Passed in the Senate,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,2403,Armed Forces and National Security,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,2497,Finance and Financial Sector,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,2755,Congress,S,Became Law,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,278,Government Operations and Politics,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,2782,Health,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,281,Government Operations and Politics,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,2954,Public Lands and Natural Resources,S,Ordered Reported,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,3040,Economics and Public Finance,S,Ordered Reported,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,3279,International Affairs,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,3386,Armed Forces and National Security,S,Passed in the Senate,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,340,Foreign Trade and International Finance,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,362,Government Operations and Politics,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,364,Taxation,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,591,Taxation,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,650,Transportation and Public Works,S,Ordered Reported,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,769,Transportation and Public Works,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,807,Taxation,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,114,884,Health,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,3589,55,0.015324602953468934
B000575,115,1154,Armed Forces and National Security,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1159,Taxation,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1177,International Affairs,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1178,International Affairs,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1211,Environmental Protection,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1273,Transportation and Public Works,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1335,Public Lands and Natural Resources,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1344,Housing and Community Development,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1438,Public Lands and Natural Resources,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1469,Taxation,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1592,Crime and Law Enforcement,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1675,Education,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1719,Foreign Trade and International Finance,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1771,Economics and Public Finance,S,Ordered Reported,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1823,Emergency Management,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1889,Government Operations and Politics,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,1899,Health,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,261,Health,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,374,Commerce,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,384,Taxation,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,438,Armed Forces and National Security,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,439,Social Welfare,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,527,Health,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,810,Transportation and Public Works,S,Became Law,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,917,Armed Forces and National Security,S,Passed in the Senate,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000575,115,989,Health,S,nothing,Blunt,Roy,Republican,Missouri,MO,Senate,missouri,2113,45,0.02129673450070989
B000711,113,1142,Congress,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,119,International Affairs,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,1192,Government Operations and Politics,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,120,International Affairs,S,Ordered Reported,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,121,Crime and Law Enforcement,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,1211,Armed Forces and National Security,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,1219,Native Americans,S,Ordered Reported,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,1277,Health,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,145,Armed Forces and National Security,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,146,Crime and Law Enforcement,S,Ordered Reported,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,1463,Animals,S,Ordered Reported,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,147,Crime and Law Enforcement,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,148,Crime and Law Enforcement,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,1598,Economics and Public Finance,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,1644,Armed Forces and National Security,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,1692,Transportation and Public Works,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,1817,Immigration,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,1942,International Affairs,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2017,Government Operations and Politics,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2047,Commerce,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2126,Health,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2307,International Affairs,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2322,Transportation and Public Works,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2324,Energy,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2445,Crime and Law Enforcement,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2453,Social Welfare,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2673,International Affairs,S,Became Law,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2695,Education,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2703,Armed Forces and National Security,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2771,Environmental Protection,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2813,Health,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2847,Native Americans,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2938,Public Lands and Natural Resources,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,2963,Environmental Protection,S,Ordered Reported,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,326,Education,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,330,Health,S,Became Law,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,45,Energy,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,462,International Affairs,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,483,Public Lands and Natural Resources,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,50,Environmental Protection,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,51,Environmental Protection,S,Ordered Reported,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,52,Energy,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,53,Environmental Protection,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,55,Government Operations and Politics,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,56,Taxation,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,57,Economics and Public Finance,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,58,Government Operations and Politics,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,59,Public Lands and Natural Resources,S,Ordered Reported,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,60,Public Lands and Natural Resources,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,601,Water Resources Development,S,Passed in the Senate,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,61,Public Lands and Natural Resources,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,62,Taxation,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,739,Health,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,771,Public Lands and Natural Resources,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,113,809,Health,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3067,114,0.037169872839908705
B000711,114,1130,Armed Forces and National Security,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,1191,Transportation and Public Works,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,1423,Public Lands and Natural Resources,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,1476,Crime and Law Enforcement,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,1612,Transportation and Public Works,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,175,Native Americans,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,176,Environmental Protection,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,1761,Native Americans,S,Ordered Reported,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,1822,Native Americans,S,Ordered Reported,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,1837,Water Resources Development,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,1971,Public Lands and Natural Resources,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,1977,Crime and Law Enforcement,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,1983,Native Americans,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,2037,Education,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,204,Social Welfare,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,212,Government Operations and Politics,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,213,Commerce,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,2155,Energy,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,2157,Crime and Law Enforcement,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,2204,Health,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,222,Health,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,223,Armed Forces and National Security,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,224,International Affairs,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,2412,Public Lands and Natural Resources,S,Ordered Reported,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,2487,Armed Forces and National Security,S,Became Law,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,2654,Public Lands and Natural Resources,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,2674,Emergency Management,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,2860,Environmental Protection,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,308,Education,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,3302,Health,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
B000711,114,3377,International Affairs,S,nothing,Boxer,Barbara,Democratic,California,CA,Senate,california,3589,99,0.02758428531624408
